observed_datetime,node,price
2023-07-16 00:00:00+00:00,node_60,90.80317122208183
2023-07-16 00:00:00+00:00,node_61,43.55386088134551
2023-07-16 00:00:00+00:00,node_62,19.023559684443214
2023-07-16 00:00:00+00:00,node_63,85.23454298879246
2023-07-16 00:00:00+00:00,node_64,82.95075087935963
2023-07-16 00:00:00+00:00,node_65,25.818463175873163
2023-07-16 00:00:00+00:00,node_66,68.40459406481213
2023-07-16 00:00:00+00:00,node_67,75.73874628321377
2023-07-16 00:00:00+00:00,node_68,8.73607670686023
2023-07-16 00:00:00+00:00,node_69,77.1577323005263
2023-07-16 00:00:00+00:00,node_70,96.21323417199058
2023-07-16 00:00:00+00:00,node_71,63.986558911391825
2023-07-16 00:00:00+00:00,node_72,42.446402207862846
2023-07-16 00:00:00+00:00,node_73,68.05185380342155
2023-07-16 00:00:00+00:00,node_74,94.83254204110322
2023-07-16 00:00:00+00:00,node_75,65.28519622720802
2023-07-16 00:00:00+00:00,node_76,63.02241829375205
2023-07-16 00:00:00+00:00,node_77,85.57082269242031
2023-07-16 00:00:00+00:00,node_78,47.56535203154618
2023-07-16 00:00:00+00:00,node_79,48.59222442282102
2023-07-16 00:00:00+00:00,node_80,16.50571138714617
2023-07-16 00:00:00+00:00,node_81,71.67332948180464
2023-07-16 00:00:00+00:00,node_82,59.858808442885504
2023-07-16 00:00:00+00:00,node_83,13.483626535656922
2023-07-16 00:00:00+00:00,node_84,25.93352145306843
2023-07-16 00:00:00+00:00,node_85,28.89073702400958
2023-07-16 00:00:00+00:00,node_86,16.42379052453299
2023-07-16 00:00:00+00:00,node_87,19.474011300044015
2023-07-16 00:00:00+00:00,node_88,51.26990306164135
2023-07-16 00:00:00+00:00,node_89,73.74070101928108
2023-07-16 00:00:00+00:00,node_90,33.68879616441636
2023-07-16 00:00:00+00:00,node_91,22.116369730182317
2023-07-16 00:00:00+00:00,node_92,33.672923999177925
2023-07-16 00:00:00+00:00,node_93,22.568161232431795
2023-07-16 00:00:00+00:00,node_94,12.137170959406507
2023-07-16 00:00:00+00:00,node_95,81.99009834467185
2023-07-16 00:00:00+00:00,node_96,93.93205549493143
2023-07-16 00:00:00+00:00,node_97,12.104471990185795
2023-07-16 00:00:00+00:00,node_98,83.56582415369387
2023-07-16 00:00:00+00:00,node_99,89.36654288977338
2023-07-16 01:00:00+00:00,node_0,53.16668586894584
2023-07-16 01:00:00+00:00,node_1,38.11793340814567
2023-07-16 01:00:00+00:00,node_2,29.587710750353946
2023-07-16 01:00:00+00:00,node_3,38.040005653509766
2023-07-16 01:00:00+00:00,node_4,47.25414843644666
2023-07-16 01:00:00+00:00,node_5,8.998328552645917
2023-07-16 01:00:00+00:00,node_6,88.26575856009755
2023-07-16 01:00:00+00:00,node_7,29.26857058452046
2023-07-16 01:00:00+00:00,node_8,76.5453561164923
2023-07-16 01:00:00+00:00,node_9,81.85154925977815
2023-07-16 01:00:00+00:00,node_10,1.242513780804777
2023-07-16 01:00:00+00:00,node_11,63.29888895580468
2023-07-16 01:00:00+00:00,node_12,42.820817104111086
2023-07-16 01:00:00+00:00,node_13,33.70984008788649
2023-07-16 01:00:00+00:00,node_14,15.480177931086303
2023-07-16 01:00:00+00:00,node_15,38.56612172514949
2023-07-16 01:00:00+00:00,node_16,86.13975857047953
2023-07-16 01:00:00+00:00,node_17,55.16958293751587
2023-07-16 01:00:00+00:00,node_18,11.397019901324956
2023-07-16 01:00:00+00:00,node_19,82.58351133596827
2023-07-16 01:00:00+00:00,node_20,74.16238211983868
2023-07-16 01:00:00+00:00,node_21,60.88260622714432
2023-07-16 01:00:00+00:00,node_22,4.34553553814413
2023-07-16 01:00:00+00:00,node_23,40.723265800118305
2023-07-16 01:00:00+00:00,node_24,58.6444857283824
2023-07-16 01:00:00+00:00,node_25,37.67864741871724
2023-07-16 01:00:00+00:00,node_26,52.458413344640405
2023-07-16 01:00:00+00:00,node_27,72.74656143159712
2023-07-16 01:00:00+00:00,node_28,9.043332212357901
2023-07-16 01:00:00+00:00,node_29,30.972035098051865
2023-07-16 01:00:00+00:00,node_30,84.53319209428011
2023-07-16 01:00:00+00:00,node_31,61.401499068464595
2023-07-16 01:00:00+00:00,node_32,11.649701922897005
2023-07-16 01:00:00+00:00,node_33,36.411526592527366
2023-07-16 01:00:00+00:00,node_34,7.439831546705122
2023-07-16 01:00:00+00:00,node_35,22.98904674242458
2023-07-16 01:00:00+00:00,node_36,50.600244330475775
2023-07-16 01:00:00+00:00,node_37,11.514424162312464
2023-07-16 01:00:00+00:00,node_38,91.97454104924721
2023-07-16 01:00:00+00:00,node_39,14.70619331938552
2023-07-16 01:00:00+00:00,node_40,89.70027396056382
2023-07-16 01:00:00+00:00,node_41,50.94847905017797
2023-07-16 01:00:00+00:00,node_42,26.18777855563924
2023-07-16 01:00:00+00:00,node_43,41.17884407294974
2023-07-16 01:00:00+00:00,node_44,94.5522081704789
2023-07-16 01:00:00+00:00,node_45,98.40001855654857
2023-07-16 01:00:00+00:00,node_46,46.623365310105655
2023-07-16 01:00:00+00:00,node_47,95.1405463210352
2023-07-16 01:00:00+00:00,node_48,12.87790143093207
2023-07-16 01:00:00+00:00,node_49,56.437351566009454
2023-07-16 01:00:00+00:00,node_50,74.99309518282148
2023-07-16 01:00:00+00:00,node_51,89.50087657433173
2023-07-16 01:00:00+00:00,node_52,50.59707270509719
2023-07-16 01:00:00+00:00,node_53,15.673945492364416
2023-07-16 01:00:00+00:00,node_54,22.598704285817195
2023-07-16 01:00:00+00:00,node_55,52.5371060362115
2023-07-16 01:00:00+00:00,node_56,13.536457454188767
2023-07-16 01:00:00+00:00,node_57,61.19523184286353
2023-07-16 01:00:00+00:00,node_58,25.024313555870116
2023-07-16 01:00:00+00:00,node_59,79.25033971538882
2023-07-16 01:00:00+00:00,node_60,1.5556369996964636
2023-07-16 01:00:00+00:00,node_61,99.51135545148591
2023-07-16 01:00:00+00:00,node_62,43.508600037482445
2023-07-16 01:00:00+00:00,node_63,67.82595616028641
2023-07-16 01:00:00+00:00,node_64,16.38996732900463
2023-07-16 01:00:00+00:00,node_65,57.60179399897508
2023-07-16 01:00:00+00:00,node_66,5.710807569243448
2023-07-16 01:00:00+00:00,node_67,41.239031303377324
2023-07-16 01:00:00+00:00,node_68,73.16222096817496
2023-07-16 01:00:00+00:00,node_69,52.183709432824834
2023-07-16 01:00:00+00:00,node_70,49.017190098557904
2023-07-16 01:00:00+00:00,node_71,57.80680932183474
2023-07-16 01:00:00+00:00,node_72,5.514193812573365
2023-07-16 01:00:00+00:00,node_73,48.04720497061279
2023-07-16 01:00:00+00:00,node_74,18.3124041258651
2023-07-16 01:00:00+00:00,node_75,89.49373207381379
2023-07-16 01:00:00+00:00,node_76,45.981429800267456
2023-07-16 01:00:00+00:00,node_77,0.6088423146581867
2023-07-16 01:00:00+00:00,node_78,60.84240838470225
2023-07-16 01:00:00+00:00,node_79,7.2624942490413735
2023-07-16 01:00:00+00:00,node_80,70.75026721420384
2023-07-16 01:00:00+00:00,node_81,25.588636696309663
2023-07-16 01:00:00+00:00,node_82,3.4137960335087203
2023-07-16 01:00:00+00:00,node_83,0.7290322759032852
2023-07-16 01:00:00+00:00,node_84,34.41869553552175
2023-07-16 01:00:00+00:00,node_85,1.7797181758464786
2023-07-16 01:00:00+00:00,node_86,92.39762026661795
2023-07-16 01:00:00+00:00,node_87,90.03041969393117
2023-07-16 01:00:00+00:00,node_88,93.54124600532315
2023-07-16 01:00:00+00:00,node_89,36.627315875362534
2023-07-16 01:00:00+00:00,node_90,8.948598066905856
2023-07-16 01:00:00+00:00,node_91,74.16854787701416
2023-07-16 01:00:00+00:00,node_92,37.95648871832371
2023-07-16 01:00:00+00:00,node_93,51.30950688028514
2023-07-16 01:00:00+00:00,node_94,32.68000355632211
2023-07-16 01:00:00+00:00,node_95,57.994198597487475
2023-07-16 01:00:00+00:00,node_96,24.716377546963784
2023-07-16 01:00:00+00:00,node_97,40.427246339132026
2023-07-16 01:00:00+00:00,node_98,94.88821525715203
2023-07-16 01:00:00+00:00,node_99,12.301277506405395
2023-07-16 02:00:00+00:00,node_0,57.11049397548069
2023-07-16 02:00:00+00:00,node_1,42.01634569093703
2023-07-16 02:00:00+00:00,node_2,7.1717007204220256
2023-07-16 02:00:00+00:00,node_3,82.59335828862203
2023-07-16 02:00:00+00:00,node_4,51.450810231967836
2023-07-16 02:00:00+00:00,node_5,27.958438823058017
2023-07-16 02:00:00+00:00,node_6,42.77517806885884
2023-07-16 02:00:00+00:00,node_7,6.138324526556094
2023-07-16 02:00:00+00:00,node_8,7.5764223421327825
2023-07-16 02:00:00+00:00,node_9,67.18513799232937
2023-07-16 02:00:00+00:00,node_10,7.153148177811641
2023-07-16 02:00:00+00:00,node_11,73.96386274621722
2023-07-16 02:00:00+00:00,node_12,95.23361100110621
2023-07-16 02:00:00+00:00,node_13,2.347393305792833
2023-07-16 02:00:00+00:00,node_14,95.37652704478764
2023-07-16 02:00:00+00:00,node_15,27.168902080172586
2023-07-16 02:00:00+00:00,node_16,96.94739738122406
2023-07-16 02:00:00+00:00,node_17,72.82286585276853
2023-07-16 02:00:00+00:00,node_18,95.69236727037645
2023-07-16 02:00:00+00:00,node_19,48.42963064175553
2023-07-16 02:00:00+00:00,node_20,47.250368786959775
2023-07-16 02:00:00+00:00,node_21,39.901509641446076
2023-07-16 02:00:00+00:00,node_22,89.59775169713559
2023-07-16 02:00:00+00:00,node_23,95.05469200318402
2023-07-16 02:00:00+00:00,node_24,91.6552084640149
2023-07-16 02:00:00+00:00,node_25,49.64564895291582
2023-07-16 02:00:00+00:00,node_26,79.39784054212845
2023-07-16 02:00:00+00:00,node_27,18.265981428208413
2023-07-16 02:00:00+00:00,node_28,32.234726544529615
2023-07-16 02:00:00+00:00,node_29,91.19679244914309
2023-07-16 02:00:00+00:00,node_30,72.63606755321852
2023-07-16 02:00:00+00:00,node_31,0.03316694078803195
2023-07-16 02:00:00+00:00,node_32,56.51263179984338
2023-07-16 02:00:00+00:00,node_33,27.204907831151083
2023-07-16 02:00:00+00:00,node_34,11.886124408590327
2023-07-16 02:00:00+00:00,node_35,59.05386415406946
2023-07-16 02:00:00+00:00,node_36,88.12577874137291
2023-07-16 02:00:00+00:00,node_37,93.41532664530835
2023-07-16 02:00:00+00:00,node_38,75.29804672211736
2023-07-16 02:00:00+00:00,node_39,50.71881760419872
2023-07-16 02:00:00+00:00,node_40,20.039618644206282
2023-07-16 02:00:00+00:00,node_41,24.527683919939747
2023-07-16 02:00:00+00:00,node_42,32.70744380434956
2023-07-16 02:00:00+00:00,node_43,99.43375459093694
2023-07-16 02:00:00+00:00,node_44,10.12309490607911
2023-07-16 02:00:00+00:00,node_45,89.85470274136705
2023-07-16 02:00:00+00:00,node_46,29.878341636527892
2023-07-16 02:00:00+00:00,node_47,27.7675285329517
2023-07-16 02:00:00+00:00,node_48,61.58460794054784
2023-07-16 02:00:00+00:00,node_49,87.91095802584606
2023-07-16 02:00:00+00:00,node_50,50.13000899139244
2023-07-16 02:00:00+00:00,node_51,84.56652986954816
2023-07-16 02:00:00+00:00,node_52,73.6331928750833
2023-07-16 02:00:00+00:00,node_53,67.5213052651533
2023-07-16 02:00:00+00:00,node_54,68.1318534762583
2023-07-16 02:00:00+00:00,node_55,39.270187636865636
2023-07-16 02:00:00+00:00,node_56,25.978543749768935
2023-07-16 02:00:00+00:00,node_57,99.21818853236248
2023-07-16 02:00:00+00:00,node_58,20.35761234908241
2023-07-16 02:00:00+00:00,node_59,33.920275942284384
2023-07-16 02:00:00+00:00,node_60,61.2253595015229
2023-07-16 02:00:00+00:00,node_61,54.632331941975195
2023-07-16 02:00:00+00:00,node_62,37.86924289349551
2023-07-16 02:00:00+00:00,node_63,32.586360862329386
2023-07-16 02:00:00+00:00,node_64,21.57755429487409
2023-07-16 02:00:00+00:00,node_65,24.094387992524744
2023-07-16 02:00:00+00:00,node_66,76.01551481536407
2023-07-16 02:00:00+00:00,node_67,62.683534893809835
2023-07-16 02:00:00+00:00,node_68,39.34033898759566
2023-07-16 02:00:00+00:00,node_69,68.323647085995
2023-07-16 02:00:00+00:00,node_70,67.92490113138776
2023-07-16 02:00:00+00:00,node_71,90.01449181207241
2023-07-16 02:00:00+00:00,node_72,51.34027923467568
2023-07-16 02:00:00+00:00,node_73,3.584239303773451
2023-07-16 02:00:00+00:00,node_74,99.93234213372708
2023-07-16 02:00:00+00:00,node_75,53.53434796814731
2023-07-16 02:00:00+00:00,node_76,10.789256582672092
2023-07-16 02:00:00+00:00,node_77,1.0492716115594547
2023-07-16 02:00:00+00:00,node_78,26.630517910161654
2023-07-16 02:00:00+00:00,node_79,92.30364415255022
2023-07-16 02:00:00+00:00,node_80,34.302886895877705
2023-07-16 02:00:00+00:00,node_81,62.90196930045503
2023-07-16 02:00:00+00:00,node_82,71.3135052980568
2023-07-16 02:00:00+00:00,node_83,75.2252199517193
2023-07-16 02:00:00+00:00,node_84,93.5262887696617
2023-07-16 02:00:00+00:00,node_85,79.53315424073212
2023-07-16 02:00:00+00:00,node_86,51.056294542498684
2023-07-16 02:00:00+00:00,node_87,83.25513370467147
2023-07-16 02:00:00+00:00,node_88,94.70603172130372
2023-07-16 02:00:00+00:00,node_89,65.68522045525073
2023-07-16 02:00:00+00:00,node_90,11.691168447039091
2023-07-16 02:00:00+00:00,node_91,80.85481258937092
2023-07-16 02:00:00+00:00,node_92,26.181532952319408
2023-07-16 02:00:00+00:00,node_93,0.30078082977402776
2023-07-16 02:00:00+00:00,node_94,67.78384099232771
2023-07-16 02:00:00+00:00,node_95,15.78368946029448
2023-07-16 02:00:00+00:00,node_96,22.475602875131727
2023-07-16 02:00:00+00:00,node_97,18.12638890086512
2023-07-16 02:00:00+00:00,node_98,11.387135130995073
2023-07-16 02:00:00+00:00,node_99,29.19011770379155
2023-07-16 03:00:00+00:00,node_0,73.72658779695396
2023-07-16 03:00:00+00:00,node_1,42.05091059883932
2023-07-16 03:00:00+00:00,node_2,9.051918844652807
2023-07-16 03:00:00+00:00,node_3,22.567439745192274
2023-07-16 03:00:00+00:00,node_4,89.20136771094128
2023-07-16 03:00:00+00:00,node_5,95.30075790584877
2023-07-16 03:00:00+00:00,node_6,85.91511057634936
2023-07-16 03:00:00+00:00,node_7,48.36664827651143
2023-07-16 03:00:00+00:00,node_8,26.841012303346588
2023-07-16 03:00:00+00:00,node_9,1.5532944454342612
2023-07-16 03:00:00+00:00,node_10,66.20712551666654
2023-07-16 03:00:00+00:00,node_11,75.21940335665927
2023-07-16 03:00:00+00:00,node_12,53.09080874358958
2023-07-16 03:00:00+00:00,node_13,10.513929883666883
2023-07-16 03:00:00+00:00,node_14,11.194575081309722
2023-07-16 03:00:00+00:00,node_15,18.235040629000366
2023-07-16 03:00:00+00:00,node_16,77.73343121291074
2023-07-16 03:00:00+00:00,node_17,11.5269129599188
2023-07-16 03:00:00+00:00,node_18,75.09155180460421
2023-07-16 03:00:00+00:00,node_19,51.315162494242536
2023-07-16 03:00:00+00:00,node_20,6.9247307485936
2023-07-16 03:00:00+00:00,node_21,4.742157051223728
2023-07-16 03:00:00+00:00,node_22,61.32925925502779
2023-07-16 03:00:00+00:00,node_23,45.79985732238517
2023-07-16 03:00:00+00:00,node_24,6.0278622513091795
2023-07-16 03:00:00+00:00,node_25,77.30604327654636
2023-07-16 03:00:00+00:00,node_26,48.167366047569715
2023-07-16 03:00:00+00:00,node_27,80.44231477892274
2023-07-16 03:00:00+00:00,node_28,19.280266564777815
2023-07-16 03:00:00+00:00,node_29,5.758058436209756
2023-07-16 03:00:00+00:00,node_30,5.666768956884882
2023-07-16 03:00:00+00:00,node_31,32.425309589556065
2023-07-16 03:00:00+00:00,node_32,20.91882285472655
2023-07-16 03:00:00+00:00,node_33,44.502051755538254
2023-07-16 03:00:00+00:00,node_34,43.47437030697871
2023-07-16 03:00:00+00:00,node_35,93.54745302516524
2023-07-16 03:00:00+00:00,node_36,77.10998819650929
2023-07-16 03:00:00+00:00,node_37,26.7694236379174
2023-07-16 03:00:00+00:00,node_38,53.53972050077695
2023-07-16 03:00:00+00:00,node_39,29.398644421802366
2023-07-16 03:00:00+00:00,node_40,55.87050608916868
2023-07-16 03:00:00+00:00,node_41,97.36506119230715
2023-07-16 03:00:00+00:00,node_42,90.51434075145659
2023-07-16 03:00:00+00:00,node_43,42.316181733976364
2023-07-16 03:00:00+00:00,node_44,33.57732040186043
2023-07-16 03:00:00+00:00,node_45,8.345635563329967
2023-07-16 03:00:00+00:00,node_46,0.4141355561616322
2023-07-16 03:00:00+00:00,node_47,91.15364329387897
2023-07-16 03:00:00+00:00,node_48,54.11703493606876
2023-07-16 03:00:00+00:00,node_49,18.964463381952058
2023-07-16 03:00:00+00:00,node_50,20.393821977231084
2023-07-16 03:00:00+00:00,node_51,90.36211116579274
2023-07-16 03:00:00+00:00,node_52,65.03167215147437
2023-07-16 03:00:00+00:00,node_53,11.20389874476505
2023-07-16 03:00:00+00:00,node_54,53.235771107631514
2023-07-16 03:00:00+00:00,node_55,4.469747857723383
2023-07-16 03:00:00+00:00,node_56,44.96802135175862
2023-07-16 03:00:00+00:00,node_57,88.59222786932706
2023-07-16 03:00:00+00:00,node_58,33.656657174358294
2023-07-16 03:00:00+00:00,node_59,64.56015718877222
2023-07-16 03:00:00+00:00,node_60,91.50958108434284
2023-07-16 03:00:00+00:00,node_61,22.051771384746722
2023-07-16 03:00:00+00:00,node_62,0.691439941460148
2023-07-16 03:00:00+00:00,node_63,86.42799039548134
2023-07-16 03:00:00+00:00,node_64,19.902124706487577
2023-07-16 03:00:00+00:00,node_65,45.79708425407061
2023-07-16 03:00:00+00:00,node_66,65.92988469662384
2023-07-16 03:00:00+00:00,node_67,31.128644152913388
2023-07-16 03:00:00+00:00,node_68,67.90527748661678
2023-07-16 03:00:00+00:00,node_69,34.47280581693975
2023-07-16 03:00:00+00:00,node_70,42.79770611548649
2023-07-16 03:00:00+00:00,node_71,0.40463715069860573
2023-07-16 03:00:00+00:00,node_72,85.97049788040367
2023-07-16 03:00:00+00:00,node_73,93.3356336442385
2023-07-16 03:00:00+00:00,node_74,74.39722233439304
2023-07-16 03:00:00+00:00,node_75,63.4492515763641
2023-07-16 03:00:00+00:00,node_76,58.48703464747239
2023-07-16 03:00:00+00:00,node_77,8.10947545982632
2023-07-16 03:00:00+00:00,node_78,49.260452497458594
2023-07-16 03:00:00+00:00,node_79,39.90057144432584
2023-07-16 03:00:00+00:00,node_80,88.80127852299464
2023-07-16 03:00:00+00:00,node_81,56.35252102276016
2023-07-16 03:00:00+00:00,node_82,15.077267274999716
2023-07-16 03:00:00+00:00,node_83,51.92987034670239
2023-07-16 03:00:00+00:00,node_84,58.951880418950395
2023-07-16 03:00:00+00:00,node_85,74.0975448081686
2023-07-16 03:00:00+00:00,node_86,82.64366869843903
2023-07-16 03:00:00+00:00,node_87,40.97535735998063
2023-07-16 03:00:00+00:00,node_88,14.023207314766529
2023-07-16 03:00:00+00:00,node_89,83.61149979205716
2023-07-16 03:00:00+00:00,node_90,11.864495916989249
2023-07-16 03:00:00+00:00,node_91,3.349710066185929
2023-07-16 03:00:00+00:00,node_92,92.62833589277619
2023-07-16 03:00:00+00:00,node_93,10.489325282623973
2023-07-16 03:00:00+00:00,node_94,96.23312263609307
2023-07-16 03:00:00+00:00,node_95,73.46519223025399
2023-07-16 03:00:00+00:00,node_96,19.783654619220524
2023-07-16 03:00:00+00:00,node_97,0.9430133991029876
2023-07-16 03:00:00+00:00,node_98,90.79290856270674
2023-07-16 03:00:00+00:00,node_99,47.688805300147806
2023-07-16 04:00:00+00:00,node_0,50.39967181086483
2023-07-16 04:00:00+00:00,node_1,80.24518564201071
2023-07-16 04:00:00+00:00,node_2,71.56395196842492
2023-07-16 04:00:00+00:00,node_3,94.66077760339347
2023-07-16 04:00:00+00:00,node_4,88.7552188804721
2023-07-16 04:00:00+00:00,node_5,37.802504987158336
2023-07-16 04:00:00+00:00,node_6,69.10598315240613
2023-07-16 04:00:00+00:00,node_7,98.30286214447878
2023-07-16 04:00:00+00:00,node_8,19.716552631220175
2023-07-16 04:00:00+00:00,node_9,38.721997129800876
2023-07-16 04:00:00+00:00,node_10,48.98929796609295
2023-07-16 04:00:00+00:00,node_11,3.480426736853648
2023-07-16 04:00:00+00:00,node_12,72.16271249718001
2023-07-16 04:00:00+00:00,node_13,68.83950365295395
2023-07-16 04:00:00+00:00,node_14,57.155615742591294
2023-07-16 04:00:00+00:00,node_15,59.20937487235782
2023-07-16 04:00:00+00:00,node_16,4.8713687025196295
2023-07-16 04:00:00+00:00,node_17,18.811861078959147
2023-07-16 04:00:00+00:00,node_18,0.10056095674816357
2023-07-16 04:00:00+00:00,node_19,41.15473451944005
2023-07-16 04:00:00+00:00,node_20,23.26189931569871
2023-07-16 04:00:00+00:00,node_21,47.85615584188746
2023-07-16 04:00:00+00:00,node_22,61.644224522736245
2023-07-16 04:00:00+00:00,node_23,8.08834521835048
2023-07-16 04:00:00+00:00,node_24,34.82019018323863
2023-07-16 04:00:00+00:00,node_25,58.15297305346496
2023-07-16 04:00:00+00:00,node_26,83.78124012527446
2023-07-16 04:00:00+00:00,node_27,72.82416016914891
2023-07-16 04:00:00+00:00,node_28,6.343691864619972
2023-07-16 04:00:00+00:00,node_29,15.641815977260299
2023-07-16 04:00:00+00:00,node_30,35.79183215375137
2023-07-16 04:00:00+00:00,node_31,11.442717939808
2023-07-16 04:00:00+00:00,node_32,51.31322127939263
2023-07-16 04:00:00+00:00,node_33,48.81841310935553
2023-07-16 04:00:00+00:00,node_34,41.44109635983298
2023-07-16 04:00:00+00:00,node_35,2.6782609636439303
2023-07-16 04:00:00+00:00,node_36,83.01733932395481
2023-07-16 04:00:00+00:00,node_37,8.48886072843552
2023-07-16 04:00:00+00:00,node_38,35.20341330932276
2023-07-16 04:00:00+00:00,node_39,35.91027358732322
2023-07-16 04:00:00+00:00,node_40,94.31511270822016
2023-07-16 04:00:00+00:00,node_41,91.66841075945852
2023-07-16 04:00:00+00:00,node_42,21.24566910105432
2023-07-16 04:00:00+00:00,node_43,15.525403064834908
2023-07-16 04:00:00+00:00,node_44,49.67527450174132
2023-07-16 04:00:00+00:00,node_45,11.333653041122627
2023-07-16 04:00:00+00:00,node_46,14.041005021111474
2023-07-16 04:00:00+00:00,node_47,65.95991944883578
2023-07-16 04:00:00+00:00,node_48,6.900492416734172
2023-07-16 04:00:00+00:00,node_49,23.87364692535049
2023-07-16 04:00:00+00:00,node_50,65.68690060312635
2023-07-16 04:00:00+00:00,node_51,61.58712474220316
2023-07-16 04:00:00+00:00,node_52,40.79658962069425
2023-07-16 04:00:00+00:00,node_53,64.23408364973133
2023-07-16 04:00:00+00:00,node_54,63.77982220117045
2023-07-16 04:00:00+00:00,node_55,70.3121057091348
2023-07-16 04:00:00+00:00,node_56,54.389447522166115
2023-07-16 04:00:00+00:00,node_57,58.900082360456565
2023-07-16 04:00:00+00:00,node_58,74.24965348695761
2023-07-16 04:00:00+00:00,node_59,34.84120339856048
2023-07-16 04:00:00+00:00,node_60,91.25030926840189
2023-07-16 04:00:00+00:00,node_61,29.6244411917127
2023-07-16 04:00:00+00:00,node_62,20.35290531514663
2023-07-16 04:00:00+00:00,node_63,86.7709626632168
2023-07-16 04:00:00+00:00,node_64,50.48686919387669
2023-07-16 04:00:00+00:00,node_65,53.53754318811378
2023-07-16 04:00:00+00:00,node_66,27.16902123398689
2023-07-16 04:00:00+00:00,node_67,94.25176590117452
2023-07-16 04:00:00+00:00,node_68,96.35446422989146
2023-07-16 04:00:00+00:00,node_69,73.23068655012558
2023-07-16 04:00:00+00:00,node_70,41.48839218113518
2023-07-16 04:00:00+00:00,node_71,19.925256853921535
2023-07-16 04:00:00+00:00,node_72,12.600456856490238
2023-07-16 04:00:00+00:00,node_73,23.492037606976023
2023-07-16 04:00:00+00:00,node_74,1.2621958215753404
2023-07-16 04:00:00+00:00,node_75,99.84318677272384
2023-07-16 04:00:00+00:00,node_76,1.797328401585585
2023-07-16 04:00:00+00:00,node_77,9.460699457453913
2023-07-16 04:00:00+00:00,node_78,0.677584668765463
2023-07-16 04:00:00+00:00,node_79,60.446599079417716
2023-07-16 04:00:00+00:00,node_80,59.64597657594967
